Date,Symbol,Close,Volume
2025-02-12,2317.TW,170.7969970703125,41760435.0
2025-02-12,2330.TW,1082.3189697265625,24172954.0
2025-02-12,2382.TW,246.252197265625,15061730.0
2025-02-12,2454.TW,1428.6375732421875,7865557.0
2025-02-12,2603.TW,184.48275756835938,16624000.0
2025-02-12,2609.TW,61.284881591796875,24340041.0
2025-02-13,2308.TW,397.9213562011719,5636862.0
2025-02-13,2317.TW,173.69186401367188,40054109.0
2025-02-13,2330.TW,1072.479736328125,33210403.0
2025-02-13,2382.TW,248.1611328125,18791431.0
2025-02-13,2454.TW,1462.3092041015625,4576098.0
2025-02-13,2603.TW,187.08721923828125,8421887.0
2025-02-13,2609.TW,62.808040618896484,26189942.0
2025-02-14,2308.TW,393.9912414550781,4860464.0
2025-02-14,2317.TW,171.76194763183594,26170902.0
2025-02-14,2330.TW,1042.9620361328125,64486940.0
2025-02-14,2382.TW,248.1611328125,14717100.0
2025-02-14,2454.TW,1447.8785400390625,4726126.0
2025-02-14,2603.TW,183.61460876464844,14012251.0
2025-02-14,2609.TW,62.987239837646484,19322184.0
2025-02-17,2308.TW,398.90386962890625,4526789.0
2025-02-17,2317.TW,176.104248046875,46052153.0
2025-02-17,2330.TW,1067.5601806640625,35491271.0
2025-02-17,2382.TW,248.6383514404297,8036847.0
2025-02-17,2454.TW,1486.3603515625,7603778.0
2025-02-17,2603.TW,187.52130126953125,8923409.0
2025-02-17,2609.TW,63.793617248535156,17565542.0
2025-02-18,2308.TW,384.1660461425781,20018112.0
2025-02-18,2317.TW,177.06919860839844,26614265.0
2025-02-18,2330.TW,1082.3189697265625,21616188.0
2025-02-18,2382.TW,252.4562225341797,11471037.0
2025-02-18,2454.TW,1476.7398681640625,5362376.0
2025-02-18,2603.TW,189.2576141357422,9919047.0
2025-02-18,2609.TW,64.06241607666016,15346009.0
2025-02-19,2308.TW,385.1485595703125,7986505.0
2025-02-19,2317.TW,176.58673095703125,33998620.0
2025-02-19,2330.TW,1072.479736328125,26400293.0
2025-02-19,2382.TW,257.2285461425781,23284384.0
2025-02-19,2454.TW,1481.5501708984375,4447177.0
2025-02-19,2603.TW,188.8235321044922,6971447.0
2025-02-19,2609.TW,64.24160766601562,11446735.0
2025-02-20,2308.TW,383.1835021972656,7510785.0
2025-02-20,2317.TW,175.62176513671875,23201907.0
2025-02-20,2330.TW,1062.640625,29643124.0
2025-02-20,2382.TW,254.3651580810547,13263243.0
2025-02-20,2454.TW,1443.068359375,6855773.0
2025-02-20,2603.TW,185.35092163085938,11130493.0
2025-02-20,2609.TW,64.15200805664062,18283079.0
2025-02-21,2308.TW,389.0786437988281,8569868.0
2025-02-21,2317.TW,176.58673095703125,34837198.0
2025-02-21,2330.TW,1077.3994140625,28972910.0
2025-02-21,2382.TW,257.7057800292969,9604363.0
2025-02-21,2454.TW,1452.6888427734375,5655119.0
2025-02-21,2603.TW,184.91683959960938,9074511.0
2025-02-21,2609.TW,63.972816467285156,12608166.0
2025-02-24,2308.TW,388.5873718261719,6950019.0
2025-02-24,2317.TW,177.5516815185547,26499357.0
2025-02-24,2330.TW,1057.720947265625,30822970.0
2025-02-24,2382.TW,252.93345642089844,15220301.0
2025-02-24,2454.TW,1486.3603515625,6371982.0
2025-02-24,2603.TW,192.296142578125,24621701.0
2025-02-24,2609.TW,64.8687973022461,25482982.0
2025-02-25,2308.TW,386.1310729980469,7103863.0
2025-02-25,2317.TW,171.27947998046875,62236037.0
2025-02-25,2330.TW,1038.0423583984375,45158522.0
2025-02-25,2382.TW,242.91156005859375,32291063.0
2025-02-25,2454.TW,1491.170654296875,7905273.0
2025-02-25,2603.TW,191.42799377441406,11102679.0
2025-02-25,2609.TW,65.40637969970703,26656466.0
2025-02-26,2308.TW,392.0262145996094,8789809.0
2025-02-26,2317.TW,174.17434692382812,44189198.0
2025-02-26,2330.TW,1042.9620361328125,36768449.0
2025-02-26,2382.TW,248.1611328125,21101071.0
2025-02-26,2454.TW,1500.7911376953125,7032006.0
2025-02-26,2603.TW,190.55984497070312,9361798.0
2025-02-26,2609.TW,66.39195251464844,34508090.0
2025-02-27,2308.TW,394.9737854003906,19590848.0
2025-02-27,2317.TW,167.90213012695312,78529299.0
2025-02-27,2330.TW,1023.283447265625,55283596.0
2025-02-27,2382.TW,239.0937042236328,35035460.0
2025-02-27,2454.TW,1457.4990234375,10335277.0
2025-02-27,2603.TW,187.52130126953125,18391366.0
2025-02-27,2609.TW,65.31678009033203,26524363.0
2025-03-03,2308.TW,383.1835021972656,11721984.0
2025-03-03,2317.TW,164.0423126220703,67754390.0
2025-03-03,2330.TW,1003.60498046875,65621663.0
2025-03-03,2382.TW,239.0937042236328,30185036.0
2025-03-03,2454.TW,1414.2069091796875,10588492.0
2025-03-03,2603.TW,189.2576141357422,9978988.0
2025-03-03,2609.TW,65.04798889160156,15788142.0
2025-03-04,2308.TW,370.9019775390625,19452498.0
2025-03-04,2317.TW,164.52479553222656,68513242.0
2025-03-04,2330.TW,983.9263916015625,64569262.0
2025-03-04,2382.TW,246.72943115234375,28496178.0
2025-03-04,2454.TW,1447.8785400390625,7871467.0
2025-03-04,2603.TW,190.12576293945312,7977460.0
2025-03-04,2609.TW,65.04798889160156,14520531.0
2025-03-05,2308.TW,371.884521484375,10116547.0
2025-03-05,2317.TW,167.41966247558594,44481318.0
2025-03-05,2330.TW,1003.60498046875,41994320.0
2025-03-05,2382.TW,250.07005310058594,19318169.0
2025-03-05,2454.TW,1447.8785400390625,6356979.0
2025-03-05,2603.TW,190.55984497070312,7981129.0
2025-03-05,2609.TW,65.5855712890625,14301527.0
2025-03-06,2308.TW,376.797119140625,8270692.0
2025-03-06,2317.TW,167.41966247558594,28371666.0
2025-03-06,2330.TW,988.8460083007812,45187017.0
2025-03-06,2382.TW,248.6383514404297,12558989.0
2025-03-06,2454.TW,1438.2581787109375,3089136.0
2025-03-06,2603.TW,191.86207580566406,8387602.0
2025-03-06,2609.TW,65.94396209716797,16417388.0
2025-03-07,2308.TW,368.4456787109375,8921265.0
2025-03-07,2317.TW,165.97222900390625,31346422.0
2025-03-07,2330.TW,988.8460083007812,40822280.0
2025-03-07,2382.TW,246.252197265625,14792239.0
2025-03-07,2454.TW,1409.396728515625,5464123.0
2025-03-07,2603.TW,197.0709991455078,26870163.0
2025-03-07,2609.TW,67.0191421508789,32398911.0
2025-03-10,2308.TW,368.93695068359375,5451626.0
2025-03-10,2317.TW,165.97222900390625,35538548.0
2025-03-10,2330.TW,981.9586181640625,46849886.0
2025-03-10,2382.TW,249.11558532714844,18710810.0
2025-03-10,2454.TW,1342.0535888671875,9828231.0
2025-03-10,2603.TW,194.90060424804688,14404457.0
2025-03-10,2609.TW,66.30236053466797,18882217.0
2025-03-11,2308.TW,364.02435302734375,9403893.0
2025-03-11,2317.TW,162.59487915039062,65518436.0
2025-03-11,2330.TW,955.3925170898438,50204233.0
2025-03-11,2382.TW,242.91156005859375,30410581.0
2025-03-11,2454.TW,1332.43310546875,10078176.0
2025-03-11,2603.TW,196.6369171142578,25973699.0
2025-03-11,2609.TW,66.03356170654297,28282627.0
2025-03-12,2308.TW,380.7272033691406,13031685.0
2025-03-12,2317.TW,164.52479553222656,39457767.0
2025-03-12,2330.TW,972.1193237304688,34184887.0
2025-03-12,2382.TW,247.68389892578125,19630815.0
2025-03-12,2454.TW,1356.4842529296875,7914116.0
2025-03-12,2603.TW,198.37322998046875,26833046.0
2025-03-12,2609.TW,65.31678009033203,24715099.0
2025-03-13,2308.TW,381.709716796875,11384379.0
2025-03-13,2317.TW,162.11241149902344,33203563.0
2025-03-13,2330.TW,949.4889526367188,37035693.0
2025-03-13,2382.TW,245.77496337890625,15333887.0
2025-03-13,2454.TW,1337.243408203125,6948447.0
2025-03-13,2603.TW,200.1095428466797,30770883.0
2025-03-13,2609.TW,66.66075134277344,59944109.0
2025-03-14,2308.TW,371.884521484375,9108047.0
2025-03-14,2317.TW,164.0423126220703,32460048.0
2025-03-14,2330.TW,943.5855102539062,34333748.0
2025-03-14,2382.TW,244.82049560546875,12589989.0
2025-03-14,2454.TW,1346.86376953125,7153832.0
2025-03-14,2603.TW,190.99391174316406,65694548.0
2025-03-14,2609.TW,66.48155212402344,47993198.0
2025-03-17,2308.TW,387.1136169433594,11902227.0
2025-03-17,2317.TW,162.11241149902344,49505421.0
2025-03-17,2330.TW,954.4085693359375,31491061.0
2025-03-17,2382.TW,243.3887939453125,15581954.0
2025-03-17,2454.TW,1370.9149169921875,4878893.0
2025-03-17,2603.TW,200.1095428466797,45367607.0
2025-03-17,2609.TW,68.00471496582031,45723406.0
2025-03-18,2308.TW,393.00872802734375,8162071.0
2025-03-18,2317.TW,161.6299285888672,38491878.0
2025-03-18,2330.TW,959.845458984375,21575327.0
2025-03-18,2382.TW,247.68389892578125,13155231.0
2025-03-18,2454.TW,1419.0172119140625,10224305.0
2025-03-18,2603.TW,201.41177368164062,20757661.0
2025-03-18,2609.TW,69.34868621826172,47423576.0
2025-03-19,2308.TW,383.6747741699219,6964005.0
2025-03-19,2317.TW,158.25257873535156,76827146.0
2025-03-19,2330.TW,941.063720703125,35245036.0
2025-03-19,2382.TW,241.95709228515625,16549407.0
2025-03-19,2454.TW,1409.396728515625,7855359.0
2025-03-19,2603.TW,198.37322998046875,16699320.0
2025-03-19,2609.TW,69.07988739013672,27455813.0
2025-03-20,2308.TW,386.6223449707031,7133147.0
2025-03-20,2317.TW,160.1824951171875,36080294.0
2025-03-20,2330.TW,973.6846313476562,28715956.0
2025-03-20,2382.TW,245.2977294921875,8740388.0
2025-03-20,2454.TW,1428.6375732421875,6419295.0
2025-03-20,2603.TW,199.2413787841797,11646102.0
2025-03-20,2609.TW,69.88626861572266,25443710.0
2025-03-21,2308.TW,389.0786437988281,8097221.0
2025-03-21,2317.TW,159.21754455566406,44208163.0
2025-03-21,2330.TW,960.833984375,39214916.0
2025-03-21,2382.TW,244.34326171875,10963709.0
2025-03-21,2454.TW,1423.827392578125,4597519.0
2025-03-21,2603.TW,197.50506591796875,15787262.0
2025-03-21,2609.TW,68.81109619140625,24109530.0
2025-03-24,2308.TW,385.1485595703125,10078008.0
2025-03-24,2317.TW,157.28762817382812,40731359.0
2025-03-24,2330.TW,960.833984375,16121506.0
2025-03-24,2382.TW,238.1392364501953,18151602.0
2025-03-24,2454.TW,1423.827392578125,3925730.0
2025-03-24,2603.TW,197.93914794921875,6904690.0
2025-03-24,2609.TW,69.16947937011719,20114598.0
2025-03-25,2308.TW,385.1485595703125,4649203.0
2025-03-25,2317.TW,159.21754455566406,32238564.0
2025-03-25,2330.TW,978.627197265625,26167428.0
2025-03-25,2382.TW,238.1392364501953,19762443.0
2025-03-25,2454.TW,1467.1195068359375,7987673.0
2025-03-25,2603.TW,199.2413787841797,8357493.0
2025-03-25,2609.TW,69.79666900634766,20112232.0
2025-03-26,2308.TW,392.0262145996094,9411426.0
2025-03-26,2317.TW,160.1824951171875,18157417.0
2025-03-26,2330.TW,968.7420654296875,21735917.0
2025-03-26,2382.TW,240.525390625,10716673.0
2025-03-26,2454.TW,1457.4990234375,3637846.0
2025-03-26,2603.TW,199.6754608154297,7996617.0
2025-03-26,2609.TW,69.34868621826172,16354629.0
2025-03-27,2308.TW,385.1485595703125,5016744.0
2025-03-27,2317.TW,154.875244140625,64776987.0
2025-03-27,2330.TW,946.9948120117188,34563256.0
2025-03-27,2382.TW,234.79859924316406,17785959.0
2025-03-27,2454.TW,1428.6375732421875,4779867.0
2025-03-27,2603.TW,196.6369171142578,15658259.0
2025-03-27,2609.TW,68.63189697265625,19923780.0
2025-03-28,2308.TW,369.9194641113281,9435073.0
2025-03-28,2317.TW,148.60304260253906,106024520.0
2025-03-28,2330.TW,941.063720703125,33101234.0
2025-03-28,2382.TW,230.02627563476562,21216020.0
2025-03-28,2454.TW,1409.396728515625,4529681.0
2025-03-28,2603.TW,194.03245544433594,15278464.0
2025-03-28,2609.TW,67.37752532958984,18868471.0
2025-03-31,2308.TW,353.7078552246094,8691223.0
2025-03-31,2317.TW,140.88339233398438,126784939.0
2025-03-31,2330.TW,899.5462646484375,51064611.0
2025-03-31,2382.TW,214.277587890625,37414841.0
2025-03-31,2454.TW,1337.243408203125,7884707.0
2025-03-31,2603.TW,191.42799377441406,15047838.0
2025-03-31,2609.TW,66.66075134277344,26968033.0
2025-04-01,2308.TW,364.5155944824219,6160920.0
2025-04-01,2317.TW,146.67312622070312,59980318.0
2025-04-01,2330.TW,933.1556396484375,32197752.0
2025-04-01,2382.TW,223.3450164794922,16306622.0
2025-04-01,2454.TW,1404.5865478515625,6469737.0
2025-04-01,2603.TW,196.6369171142578,12876332.0
2025-04-01,2609.TW,68.99028778076172,23600690.0
2025-04-02,2308.TW,363.04180908203125,3389999.0
2025-04-02,2317.TW,148.1205596923828,38028390.0
2025-04-02,2330.TW,931.1786499023438,24849656.0
2025-04-02,2382.TW,222.3905487060547,12766581.0
2025-04-02,2454.TW,1380.535400390625,4501455.0
2025-04-02,2603.TW,197.0709991455078,7432483.0
2025-04-02,2609.TW,69.34868621826172,15364183.0
2025-04-07,2308.TW,327.1797790527344,2196910.0
2025-04-07,2317.TW,133.646240234375,26126364.0
2025-04-07,2330.TW,838.2584228515625,23820773.0
2025-04-07,2382.TW,200.43783569335938,8425423.0
2025-04-07,2454.TW,1245.8489990234375,1801849.0
2025-04-07,2603.TW,177.5375213623047,3422460.0
2025-04-07,2609.TW,62.449649810791016,4684868.0
2025-04-08,2308.TW,299.6691589355469,28156853.0
2025-04-08,2317.TW,120.61934661865234,301202019.0
2025-04-08,2330.TW,806.6260986328125,116648736.0
2025-04-08,2382.TW,182.78021240234375,65564382.0
2025-04-08,2454.TW,1212.1773681640625,18444110.0
2025-04-08,2603.TW,164.9492950439453,51645139.0
2025-04-08,2609.TW,56.26740646362305,65498372.0
2025-04-09,2308.TW,275.5973815917969,16901587.0
2025-04-09,2317.TW,108.55741119384766,358282270.0
2025-04-09,2330.TW,775.9822387695312,107582838.0
2025-04-09,2382.TW,170.37216186523438,71688907.0
2025-04-09,2454.TW,1140.02392578125,19089246.0
2025-04-09,2603.TW,148.45436096191406,45128638.0
2025-04-09,2609.TW,50.71234130859375,53042839.0
2025-04-10,2308.TW,303.10797119140625,3270591.0
2025-04-10,2317.TW,119.17192077636719,35122259.0
2025-04-10,2330.TW,853.086181640625,19416428.0
2025-04-10,2382.TW,187.0753173828125,6330530.0
2025-04-10,2454.TW,1250.6591796875,1930024.0
2025-04-10,2603.TW,163.21298217773438,6022417.0
2025-04-10,2609.TW,55.729820251464844,11014910.0
2025-04-11,2308.TW,329.1448059082031,22014107.0
2025-04-11,2317.TW,129.7864227294922,293820443.0
2025-04-11,2330.TW,878.7874755859375,76103586.0
2025-04-11,2382.TW,205.68739318847656,64295981.0
2025-04-11,2454.TW,1332.43310546875,16846917.0
2025-04-11,2603.TW,179.27383422851562,67747105.0
2025-04-11,2609.TW,61.284881591796875,68550510.0
2025-04-14,2308.TW,324.2322082519531,17476535.0
2025-04-14,2317.TW,133.646240234375,210223406.0
2025-04-14,2330.TW,855.0631713867188,66326054.0
2025-04-14,2382.TW,217.61822509765625,63067954.0
2025-04-14,2454.TW,1346.86376953125,12574667.0
2025-04-14,2603.TW,182.3123779296875,73831255.0
2025-04-14,2609.TW,65.94396209716797,125702991.0
2025-04-15,2308.TW,324.7234802246094,7198521.0
2025-04-15,2317.TW,134.61119079589844,84519852.0
2025-04-15,2330.TW,866.9253540039062,30562095.0
2025-04-15,2382.TW,217.61822509765625,31832930.0
2025-04-15,2454.TW,1332.43310546875,6567345.0
2025-04-15,2603.TW,185.7849884033203,23771997.0
2025-04-15,2609.TW,65.5855712890625,78664007.0
2025-04-16,2308.TW,314.89825439453125,7262799.0
2025-04-16,2317.TW,131.23385620117188,59628853.0
2025-04-16,2330.TW,845.1781005859375,42128082.0
2025-04-16,2382.TW,216.66375732421875,17632325.0
2025-04-16,2454.TW,1313.192138671875,5403460.0
2025-04-16,2603.TW,184.91683959960938,13383572.0
2025-04-16,2609.TW,64.95838928222656,31480903.0
2025-04-17,2308.TW,309.9856262207031,11970974.0
2025-04-17,2317.TW,129.7864227294922,63502645.0
2025-04-17,2330.TW,837.2698974609375,33684502.0
2025-04-17,2382.TW,219.5271453857422,18547815.0
2025-04-17,2454.TW,1289.14111328125,6686132.0
2025-04-17,2603.TW,179.70791625976562,14339343.0
2025-04-17,2609.TW,63.61442184448242,37106412.0
2025-04-18,2308.TW,313.91571044921875,2443456.0
2025-04-18,2317.TW,130.75137329101562,25953939.0
2025-04-18,2330.TW,840.2355346679688,20101219.0
2025-04-18,2382.TW,220.00437927246094,12925919.0
2025-04-18,2454.TW,1313.192138671875,3455357.0
2025-04-18,2603.TW,180.14198303222656,17653308.0
2025-04-18,2609.TW,64.5999984741211,60033451.0
2025-04-21,2308.TW,306.54681396484375,3215675.0
2025-04-21,2317.TW,131.71632385253906,31715258.0
2025-04-21,2330.TW,825.4078369140625,18415705.0
2025-04-21,2382.TW,221.4360809326172,13549640.0
2025-04-21,2454.TW,1293.9512939453125,3022376.0
2025-04-21,2603.TW,174.9330596923828,20840101.0
2025-04-21,2609.TW,62.628849029541016,30823993.0
2025-04-22,2308.TW,304.5817565917969,4505507.0
2025-04-22,2317.TW,127.37403106689453,43756112.0
2025-04-22,2330.TW,806.6260986328125,28888527.0
2025-04-22,2382.TW,213.3231201171875,19966350.0
2025-04-22,2454.TW,1250.6591796875,4954354.0
2025-04-22,2603.TW,173.63082885742188,13310381.0
2025-04-22,2609.TW,62.27045822143555,26075538.0
2025-04-23,2308.TW,323.7409362792969,7128300.0
2025-04-23,2317.TW,134.12872314453125,64790108.0
2025-04-23,2330.TW,862.9713134765625,37863656.0
2025-04-23,2382.TW,224.2994842529297,24734199.0
2025-04-23,2454.TW,1318.0023193359375,6070924.0
2025-04-23,2603.TW,178.4056854248047,12547226.0
2025-04-23,2609.TW,63.972816467285156,25088239.0
2025-04-24,2308.TW,320.7933654785156,5268652.0
2025-04-24,2317.TW,131.71632385253906,43373263.0
2025-04-24,2330.TW,854.07470703125,32238198.0
2025-04-24,2382.TW,219.5271453857422,14056588.0
2025-04-24,2454.TW,1279.5206298828125,6035060.0
2025-04-24,2603.TW,177.9716033935547,7669121.0
2025-04-24,2609.TW,63.52482604980469,17838354.0
2025-04-25,2308.TW,324.7234802246094,8015088.0
2025-04-25,2317.TW,134.12872314453125,53501504.0
2025-04-25,2330.TW,877.7989501953125,34640282.0
2025-04-25,2382.TW,224.2994842529297,20125126.0
2025-04-25,2454.TW,1327.6229248046875,6909233.0
2025-04-25,2603.TW,177.5375213623047,9643965.0
2025-04-25,2609.TW,62.53925323486328,25097877.0
2025-04-28,2308.TW,334.5486755371094,6256932.0
2025-04-28,2317.TW,137.5060577392578,46661370.0
2025-04-28,2330.TW,886.695556640625,21830091.0
2025-04-28,2382.TW,233.84413146972656,30312681.0
2025-04-28,2454.TW,1298.761474609375,5231320.0
2025-04-28,2603.TW,177.9716033935547,6707326.0
2025-04-28,2609.TW,62.628849029541016,13796410.0
2025-04-29,2308.TW,334.05743408203125,7308691.0
2025-04-29,2317.TW,137.98854064941406,37793068.0
2025-04-29,2330.TW,891.6381225585938,24362874.0
2025-04-29,2382.TW,231.45797729492188,12645882.0
2025-04-29,2454.TW,1318.0023193359375,5633730.0
2025-04-29,2603.TW,180.14198303222656,8012758.0
2025-04-29,2609.TW,61.91206359863281,23525801.0
2025-04-30,2308.TW,327.6710205078125,7771275.0
2025-04-30,2317.TW,136.54110717773438,41225512.0
2025-04-30,2330.TW,897.5692138671875,35405654.0
2025-04-30,2382.TW,227.64010620117188,14727427.0
2025-04-30,2454.TW,1298.761474609375,5374395.0
2025-04-30,2603.TW,179.27383422851562,7704860.0
2025-04-30,2609.TW,60.926490783691406,26715040.0
2025-05-02,2308.TW,347.8127136230469,12799777.0
2025-05-02,2317.TW,142.33082580566406,58858234.0
2025-05-02,2330.TW,939.0867309570312,43873135.0
2025-05-02,2382.TW,239.57093811035156,30815997.0
2025-05-02,2454.TW,1250.6591796875,16309878.0
2025-05-02,2603.TW,182.3123779296875,13203333.0
2025-05-02,2609.TW,63.52482604980469,33033850.0
2025-05-05,2308.TW,351.7428283691406,10719987.0
2025-05-05,2317.TW,137.5060577392578,65835101.0
2025-05-05,2330.TW,927.224609375,52770209.0
2025-05-05,2382.TW,235.2758331298828,23724907.0
2025-05-05,2454.TW,1245.8489990234375,7202362.0
2025-05-05,2603.TW,179.27383422851562,11379352.0
2025-05-05,2609.TW,63.076839447021484,19521588.0
2025-05-06,2308.TW,352.725341796875,7370329.0
2025-05-06,2317.TW,140.88339233398438,52642201.0
2025-05-06,2330.TW,909.4313354492188,37538894.0
2025-05-06,2382.TW,242.434326171875,21424280.0
2025-05-06,2454.TW,1231.4183349609375,6945409.0
2025-05-06,2603.TW,181.4442138671875,8313031.0
2025-05-06,2609.TW,63.793617248535156,16637357.0
2025-05-07,2308.TW,357.1466979980469,7607451.0
2025-05-07,2317.TW,139.91844177246094,42941757.0
2025-05-07,2330.TW,917.3394775390625,36907620.0
2025-05-07,2382.TW,242.434326171875,19074757.0
2025-05-07,2454.TW,1226.608154296875,5876206.0
2025-05-07,2603.TW,178.83975219726562,8563736.0
2025-05-07,2609.TW,63.61442184448242,9824380.0
2025-05-08,2308.TW,365.49810791015625,9611005.0
2025-05-08,2317.TW,140.88339233398438,28650766.0
2025-05-08,2330.TW,907.454345703125,27985917.0
2025-05-08,2382.TW,240.0481719970703,16551891.0
2025-05-08,2454.TW,1241.038818359375,5977244.0
2025-05-08,2603.TW,179.70791625976562,5333605.0
2025-05-08,2609.TW,63.16643524169922,12094475.0
2025-05-09,2308.TW,367.4631652832031,9755813.0
2025-05-09,2317.TW,141.84835815429688,29653062.0
2025-05-09,2330.TW,938.0982055664062,36383573.0
2025-05-09,2382.TW,244.82049560546875,22380109.0
2025-05-09,2454.TW,1274.71044921875,6464226.0
2025-05-09,2603.TW,183.18052673339844,10084583.0
2025-05-09,2609.TW,64.33120727539062,20870809.0
2025-05-12,2308.TW,363.5330810546875,4638215.0
2025-05-12,2317.TW,147.63807678222656,58159600.0
2025-05-12,2330.TW,946.0062866210938,23402547.0
2025-05-12,2382.TW,246.72943115234375,19756236.0
2025-05-12,2454.TW,1265.08984375,5139679.0
2025-05-12,2603.TW,188.8235321044922,14610892.0
2025-05-12,2609.TW,64.95838928222656,18114519.0
2025-05-13,2308.TW,361.5680236816406,6316275.0
2025-05-13,2317.TW,152.46286010742188,91396561.0
2025-05-13,2330.TW,957.8685302734375,38047856.0
2025-05-13,2382.TW,250.07005310058594,31892842.0
2025-05-13,2454.TW,1303.57177734375,9166229.0
2025-05-13,2603.TW,201.84584045410156,54273885.0
2025-05-13,2609.TW,69.88626861572266,128331871.0
2025-05-14,2308.TW,365.49810791015625,9096626.0
2025-05-14,2317.TW,157.28762817382812,68720158.0
2025-05-14,2330.TW,987.5238647460938,40475123.0
2025-05-14,2382.TW,263.9098205566406,48481650.0
2025-05-14,2454.TW,1308.3819580078125,6039143.0
2025-05-14,2603.TW,210.5273895263672,57958140.0
2025-05-14,2609.TW,71.14064025878906,111315554.0
2025-05-15,2308.TW,364.02435302734375,4578850.0
2025-05-15,2317.TW,153.91029357910156,68371776.0
2025-05-15,2330.TW,981.5927734375,24662270.0
2025-05-15,2382.TW,264.8642883300781,35160729.0
2025-05-15,2454.TW,1318.0023193359375,5523760.0
2025-05-15,2603.TW,213.13185119628906,47066549.0
2025-05-15,2609.TW,71.23023223876953,104205508.0
2025-05-16,2308.TW,364.5155944824219,4282212.0
2025-05-16,2317.TW,152.46286010742188,34064080.0
2025-05-16,2330.TW,986.5353393554688,16878650.0
2025-05-16,2382.TW,262.4781188964844,16610638.0
2025-05-16,2454.TW,1313.192138671875,3498707.0
2025-05-16,2603.TW,226.15415954589844,77514069.0
2025-05-16,2609.TW,75.26213836669922,234592454.0
2025-05-19,2308.TW,356.6554260253906,3935670.0
2025-05-19,2317.TW,148.60304260253906,51994460.0
2025-05-19,2330.TW,972.6961669921875,19906139.0
2025-05-19,2382.TW,253.88792419433594,16552009.0
2025-05-19,2454.TW,1260.2796630859375,7045364.0
2025-05-19,2603.TW,220.9452362060547,37371800.0
